,id,date,date_id,hour,day,month,year,weekday,temp_C,dew_point_temp_C,rel hum_%,wind Speed_km/h,visibility_km,press_kPa,weather_Id,weather_type
6771,2012-10-09 03:00:00,2012-10-09 03:00:00,6771,3,9,10,2012,,5.9,3.2,83,4,25.0,102.02,6771,Clear
6772,2012-10-09 04:00:00,2012-10-09 04:00:00,6772,4,9,10,2012,,4.3,2.7,89,7,25.0,102.04,6772,Clear
6773,2012-10-09 05:00:00,2012-10-09 05:00:00,6773,5,9,10,2012,,5.1,3.2,88,4,25.0,102.08,6773,Mainly Clear
6774,2012-10-09 06:00:00,2012-10-09 06:00:00,6774,6,9,10,2012,,5.4,3.7,89,7,48.3,102.09,6774,Mainly Clear
6775,2012-10-09 07:00:00,2012-10-09 07:00:00,6775,7,9,10,2012,,6.7,5.3,91,9,48.3,102.09,6775,Mainly Clear
6776,2012-10-09 08:00:00,2012-10-09 08:00:00,6776,8,9,10,2012,,8.4,6.0,85,15,48.3,102.08,6776,Clear
6777,2012-10-09 09:00:00,2012-10-09 09:00:00,6777,9,9,10,2012,,10.3,6.4,77,15,48.3,102.06,6777,Clear
6778,2012-10-09 10:00:00,2012-10-09 10:00:00,6778,10,9,10,2012,,12.5,6.0,65,17,48.3,102.0,6778,Clear
6779,2012-10-09 11:00:00,2012-10-09 11:00:00,6779,11,9,10,2012,,13.5,4.7,55,6,48.3,101.93,6779,Mainly Clear
6780,2012-10-09 12:00:00,2012-10-09 12:00:00,6780,12,9,10,2012,,14.4,4.4,51,7,48.3,101.84,6780,Mainly Clear
6781,2012-10-09 13:00:00,2012-10-09 13:00:00,6781,13,9,10,2012,,15.0,4.4,49,7,48.3,101.71,6781,Mostly Cloudy
6782,2012-10-09 14:00:00,2012-10-09 14:00:00,6782,14,9,10,2012,,14.9,3.2,45,11,48.3,101.66,6782,Mostly Cloudy
6783,2012-10-09 15:00:00,2012-10-09 15:00:00,6783,15,9,10,2012,,15.0,4.6,50,13,48.3,101.59,6783,Mostly Cloudy
6784,2012-10-09 16:00:00,2012-10-09 16:00:00,6784,16,9,10,2012,,14.5,4.0,49,13,48.3,101.57,6784,Mostly Cloudy
6785,2012-10-09 17:00:00,2012-10-09 17:00:00,6785,17,9,10,2012,,13.6,4.8,55,22,48.3,101.5,6785,Mostly Cloudy
6786,2012-10-09 18:00:00,2012-10-09 18:00:00,6786,18,9,10,2012,,13.2,4.8,57,20,25.0,101.44,6786,Mostly Cloudy
6787,2012-10-09 19:00:00,2012-10-09 19:00:00,6787,19,9,10,2012,,12.8,4.5,57,19,25.0,101.45,6787,Mostly Cloudy
6788,2012-10-09 20:00:00,2012-10-09 20:00:00,6788,20,9,10,2012,,11.9,4.6,61,19,25.0,101.4,6788,Mainly Clear
6789,2012-10-09 21:00:00,2012-10-09 21:00:00,6789,21,9,10,2012,,11.4,4.5,62,19,25.0,101.36,6789,Mainly Clear
6790,2012-10-09 22:00:00,2012-10-09 22:00:00,6790,22,9,10,2012,,10.6,7.4,81,17,25.0,101.32,6790,Mainly Clear
6791,2012-10-09 23:00:00,2012-10-09 23:00:00,6791,23,9,10,2012,,10.4,7.4,82,19,25.0,101.26,6791,Mainly Clear
6792,2012-10-10 00:00:00,2012-10-10 00:00:00,6792,0,10,10,2012,,10.0,7.4,84,15,25.0,101.22,6792,Mainly Clear
6793,2012-10-10 01:00:00,2012-10-10 01:00:00,6793,1,10,10,2012,,10.3,7.8,84,11,25.0,101.18,6793,Mostly Cloudy
6794,2012-10-10 02:00:00,2012-10-10 02:00:00,6794,2,10,10,2012,,11.0,7.8,81,15,25.0,101.09,6794,Mostly Cloudy
6795,2012-10-10 03:00:00,2012-10-10 03:00:00,6795,3,10,10,2012,,11.3,7.9,80,13,25.0,101.01,6795,Mostly Cloudy
6796,2012-10-10 04:00:00,2012-10-10 04:00:00,6796,4,10,10,2012,,11.3,8.1,81,30,25.0,100.94,6796,Mostly Cloudy
6797,2012-10-10 05:00:00,2012-10-10 05:00:00,6797,5,10,10,2012,,11.2,8.3,82,20,25.0,100.9,6797,Mostly Cloudy
6798,2012-10-10 06:00:00,2012-10-10 06:00:00,6798,6,10,10,2012,,11.5,8.4,81,37,24.1,100.85,6798,Mostly Cloudy
6799,2012-10-10 07:00:00,2012-10-10 07:00:00,6799,7,10,10,2012,,11.6,8.8,83,39,24.1,100.8,6799,Cloudy
6800,2012-10-10 08:00:00,2012-10-10 08:00:00,6800,8,10,10,2012,,12.0,8.8,81,32,24.1,100.73,6800,Cloudy
6801,2012-10-10 09:00:00,2012-10-10 09:00:00,6801,9,10,10,2012,,12.5,8.9,79,32,24.1,100.64,6801,Cloudy
6802,2012-10-10 10:00:00,2012-10-10 10:00:00,6802,10,10,10,2012,,13.5,9.0,74,33,24.1,100.53,6802,Cloudy
6803,2012-10-10 11:00:00,2012-10-10 11:00:00,6803,11,10,10,2012,,12.2,10.6,90,13,12.9,100.43,6803,Rain
6804,2012-10-10 12:00:00,2012-10-10 12:00:00,6804,12,10,10,2012,,13.3,9.9,80,20,19.3,100.33,6804,Cloudy
6805,2012-10-10 13:00:00,2012-10-10 13:00:00,6805,13,10,10,2012,,12.5,10.8,89,19,4.0,100.24,6805,Rain
6806,2012-10-10 14:00:00,2012-10-10 14:00:00,6806,14,10,10,2012,,12.8,11.8,94,19,48.3,100.07,6806,Cloudy
6807,2012-10-10 15:00:00,2012-10-10 15:00:00,6807,15,10,10,2012,,13.2,11.2,88,15,48.3,100.01,6807,Cloudy
6808,2012-10-10 16:00:00,2012-10-10 16:00:00,6808,16,10,10,2012,,13.7,10.4,80,26,16.1,100.02,6808,Rain
6809,2012-10-10 17:00:00,2012-10-10 17:00:00,6809,17,10,10,2012,,11.5,7.7,77,33,24.1,100.13,6809,Rain
6810,2012-10-10 18:00:00,2012-10-10 18:00:00,6810,18,10,10,2012,,8.9,7.1,88,19,25.0,100.25,6810,Mostly Cloudy
6811,2012-10-10 19:00:00,2012-10-10 19:00:00,6811,19,10,10,2012,,7.8,6.1,89,17,25.0,100.31,6811,Mostly Cloudy
6812,2012-10-10 20:00:00,2012-10-10 20:00:00,6812,20,10,10,2012,,7.4,5.9,90,15,25.0,100.34,6812,Mostly Cloudy
6813,2012-10-10 21:00:00,2012-10-10 21:00:00,6813,21,10,10,2012,,7.9,5.9,87,19,25.0,100.37,6813,Mostly Cloudy
6814,2012-10-10 22:00:00,2012-10-10 22:00:00,6814,22,10,10,2012,,7.7,5.7,87,11,25.0,100.4,6814,Mostly Cloudy
6815,2012-10-10 23:00:00,2012-10-10 23:00:00,6815,23,10,10,2012,,6.7,4.9,88,9,25.0,100.37,6815,Mainly Clear
6816,2012-10-11 00:00:00,2012-10-11 00:00:00,6816,0,11,10,2012,,7.2,4.4,82,17,25.0,100.4,6816,Mostly Cloudy
6817,2012-10-11 01:00:00,2012-10-11 01:00:00,6817,1,11,10,2012,,6.7,3.8,82,20,25.0,100.42,6817,Mostly Cloudy
6818,2012-10-11 02:00:00,2012-10-11 02:00:00,6818,2,11,10,2012,,6.6,3.8,82,32,25.0,100.45,6818,Mostly Cloudy
6819,2012-10-11 03:00:00,2012-10-11 03:00:00,6819,3,11,10,2012,,6.6,3.9,83,24,25.0,100.51,6819,Mostly Cloudy
6820,2012-10-11 04:00:00,2012-10-11 04:00:00,6820,4,11,10,2012,,6.0,3.2,82,26,25.0,100.68,6820,Mostly Cloudy
6821,2012-10-11 05:00:00,2012-10-11 05:00:00,6821,5,11,10,2012,,5.5,2.5,81,28,25.0,100.84,6821,Mainly Clear
6822,2012-10-11 06:00:00,2012-10-11 06:00:00,6822,6,11,10,2012,,5.0,2.4,83,22,24.1,100.95,6822,Mainly Clear
6823,2012-10-11 07:00:00,2012-10-11 07:00:00,6823,7,11,10,2012,,4.9,2.3,83,26,24.1,101.05,6823,Mainly Clear
6824,2012-10-11 08:00:00,2012-10-11 08:00:00,6824,8,11,10,2012,,6.0,2.3,77,20,24.1,101.14,6824,Mainly Clear
6825,2012-10-11 09:00:00,2012-10-11 09:00:00,6825,9,11,10,2012,,6.8,1.2,67,24,24.1,101.2,6825,Mainly Clear
6826,2012-10-11 10:00:00,2012-10-11 10:00:00,6826,10,11,10,2012,,7.7,0.2,59,32,48.3,101.19,6826,Mostly Cloudy
6827,2012-10-11 11:00:00,2012-10-11 11:00:00,6827,11,11,10,2012,,8.7,1.2,59,24,48.3,101.2,6827,Mostly Cloudy
6828,2012-10-11 12:00:00,2012-10-11 12:00:00,6828,12,11,10,2012,,8.0,-0.6,55,30,48.3,101.22,6828,Mostly Cloudy
6829,2012-10-11 13:00:00,2012-10-11 13:00:00,6829,13,11,10,2012,,9.2,-1.8,46,30,48.3,101.22,6829,Mostly Cloudy
6830,2012-10-11 14:00:00,2012-10-11 14:00:00,6830,14,11,10,2012,,9.7,-1.7,45,26,48.3,101.2,6830,Mostly Cloudy
6831,2012-10-11 15:00:00,2012-10-11 15:00:00,6831,15,11,10,2012,,9.8,-2.9,41,30,48.3,101.21,6831,Mostly Cloudy
6832,2012-10-11 16:00:00,2012-10-11 16:00:00,6832,16,11,10,2012,,9.8,-2.7,41,28,48.3,101.18,6832,Mostly Cloudy
6833,2012-10-11 17:00:00,2012-10-11 17:00:00,6833,17,11,10,2012,,9.1,-2.2,45,19,24.1,101.15,6833,Cloudy
6834,2012-10-11 18:00:00,2012-10-11 18:00:00,6834,18,11,10,2012,,9.1,0.9,56,30,25.0,101.19,6834,Rain
6835,2012-10-11 19:00:00,2012-10-11 19:00:00,6835,19,11,10,2012,,8.4,2.2,65,37,25.0,101.13,6835,Rain
6836,2012-10-11 20:00:00,2012-10-11 20:00:00,6836,20,11,10,2012,,7.0,3.6,79,32,25.0,101.07,6836,Rain
6837,2012-10-11 21:00:00,2012-10-11 21:00:00,6837,21,11,10,2012,,6.6,4.2,85,22,25.0,100.93,6837,Rain
6838,2012-10-11 22:00:00,2012-10-11 22:00:00,6838,22,11,10,2012,,6.9,3.9,81,22,25.0,100.77,6838,Rain
6839,2012-10-11 23:00:00,2012-10-11 23:00:00,6839,23,11,10,2012,,8.2,4.2,76,19,25.0,100.69,6839,Rain
6840,2012-10-12 00:00:00,2012-10-12 00:00:00,6840,0,12,10,2012,,7.7,5.3,85,22,25.0,100.74,6840,Rain
6841,2012-10-12 01:00:00,2012-10-12 01:00:00,6841,1,12,10,2012,,8.1,5.4,83,24,25.0,100.75,6841,Rain
6842,2012-10-12 02:00:00,2012-10-12 02:00:00,6842,2,12,10,2012,,7.9,4.4,79,30,25.0,100.76,6842,Cloudy
6843,2012-10-12 03:00:00,2012-10-12 03:00:00,6843,3,12,10,2012,,7.2,1.1,65,33,25.0,100.83,6843,Cloudy
6844,2012-10-12 04:00:00,2012-10-12 04:00:00,6844,4,12,10,2012,,5.5,0.6,71,26,25.0,101.0,6844,Cloudy
6845,2012-10-12 05:00:00,2012-10-12 05:00:00,6845,5,12,10,2012,,4.4,-0.1,73,24,25.0,101.14,6845,Mostly Cloudy
6846,2012-10-12 06:00:00,2012-10-12 06:00:00,6846,6,12,10,2012,,3.6,-0.4,75,24,24.1,101.3,6846,Mainly Clear
6847,2012-10-12 07:00:00,2012-10-12 07:00:00,6847,7,12,10,2012,,3.7,-0.4,75,17,24.1,101.45,6847,Mainly Clear
6848,2012-10-12 08:00:00,2012-10-12 08:00:00,6848,8,12,10,2012,,4.8,-0.7,68,17,24.1,101.57,6848,Mainly Clear
6849,2012-10-12 09:00:00,2012-10-12 09:00:00,6849,9,12,10,2012,,5.4,-1.7,60,19,24.1,101.68,6849,Mostly Cloudy
6850,2012-10-12 10:00:00,2012-10-12 10:00:00,6850,10,12,10,2012,,5.4,-2.4,57,20,24.1,101.74,6850,Mostly Cloudy
6851,2012-10-12 11:00:00,2012-10-12 11:00:00,6851,11,12,10,2012,,6.2,-3.4,50,22,24.1,101.76,6851,Mostly Cloudy
6852,2012-10-12 12:00:00,2012-10-12 12:00:00,6852,12,12,10,2012,,5.6,-5.1,46,30,24.1,101.83,6852,Mostly Cloudy
6853,2012-10-12 13:00:00,2012-10-12 13:00:00,6853,13,12,10,2012,,6.2,-5.5,43,26,24.1,101.87,6853,Mostly Cloudy
6854,2012-10-12 14:00:00,2012-10-12 14:00:00,6854,14,12,10,2012,,6.2,-5.1,44,22,24.1,101.93,6854,Mostly Cloudy
6855,2012-10-12 15:00:00,2012-10-12 15:00:00,6855,15,12,10,2012,,6.4,-5.4,43,20,24.1,101.98,6855,Mostly Cloudy
6856,2012-10-12 16:00:00,2012-10-12 16:00:00,6856,16,12,10,2012,,5.2,-5.3,47,19,24.1,102.07,6856,Mostly Cloudy
6857,2012-10-12 17:00:00,2012-10-12 17:00:00,6857,17,12,10,2012,,4.7,-5.1,49,22,24.1,102.13,6857,Mainly Clear
6858,2012-10-12 18:00:00,2012-10-12 18:00:00,6858,18,12,10,2012,,4.0,-4.5,54,15,25.0,102.21,6858,Clear
6859,2012-10-12 19:00:00,2012-10-12 19:00:00,6859,19,12,10,2012,,2.5,-3.9,63,13,25.0,102.28,6859,Clear
6860,2012-10-12 20:00:00,2012-10-12 20:00:00,6860,20,12,10,2012,,1.2,-3.6,70,9,25.0,102.35,6860,Clear
6861,2012-10-12 21:00:00,2012-10-12 21:00:00,6861,21,12,10,2012,,0.7,-4.0,71,7,25.0,102.41,6861,Clear
6862,2012-10-12 22:00:00,2012-10-12 22:00:00,6862,22,12,10,2012,,0.0,-4.7,71,9,25.0,102.47,6862,Clear
6863,2012-10-12 23:00:00,2012-10-12 23:00:00,6863,23,12,10,2012,,-0.2,-4.9,71,9,25.0,102.48,6863,Mainly Clear
6864,2012-10-13 00:00:00,2012-10-13 00:00:00,6864,0,13,10,2012,,1.9,-3.8,66,9,25.0,102.49,6864,Mostly Cloudy
6865,2012-10-13 01:00:00,2012-10-13 01:00:00,6865,1,13,10,2012,,-0.9,-3.8,81,7,25.0,102.51,6865,Mostly Cloudy
6866,2012-10-13 02:00:00,2012-10-13 02:00:00,6866,2,13,10,2012,,0.1,-3.6,76,4,25.0,102.47,6866,Mostly Cloudy
6867,2012-10-13 03:00:00,2012-10-13 03:00:00,6867,3,13,10,2012,,-1.6,-3.6,86,4,25.0,102.49,6867,Mostly Cloudy
6868,2012-10-13 04:00:00,2012-10-13 04:00:00,6868,4,13,10,2012,,-1.9,-3.8,87,4,25.0,102.52,6868,Mainly Clear
6869,2012-10-13 05:00:00,2012-10-13 05:00:00,6869,5,13,10,2012,,-1.9,-3.9,86,0,25.0,102.53,6869,Clear
6870,2012-10-13 06:00:00,2012-10-13 06:00:00,6870,6,13,10,2012,,-1.0,-3.3,84,0,48.3,102.54,6870,Mostly Cloudy
6871,2012-10-13 07:00:00,2012-10-13 07:00:00,6871,7,13,10,2012,,1.0,-2.2,79,6,48.3,102.56,6871,Mostly Cloudy
6872,2012-10-13 08:00:00,2012-10-13 08:00:00,6872,8,13,10,2012,,3.4,-1.3,71,11,48.3,102.57,6872,Mainly Clear
6873,2012-10-13 09:00:00,2012-10-13 09:00:00,6873,9,13,10,2012,,4.5,1.2,79,17,48.3,102.55,6873,Mainly Clear
6874,2012-10-13 10:00:00,2012-10-13 10:00:00,6874,10,13,10,2012,,6.1,-1.1,60,19,48.3,102.52,6874,Mainly Clear
6875,2012-10-13 11:00:00,2012-10-13 11:00:00,6875,11,13,10,2012,,7.7,-3.7,44,28,48.3,102.46,6875,Mostly Cloudy
6876,2012-10-13 12:00:00,2012-10-13 12:00:00,6876,12,13,10,2012,,9.7,-1.9,44,22,48.3,102.37,6876,Mostly Cloudy
6877,2012-10-13 13:00:00,2012-10-13 13:00:00,6877,13,13,10,2012,,8.6,-2.8,45,20,48.3,102.24,6877,Mainly Clear
6878,2012-10-13 14:00:00,2012-10-13 14:00:00,6878,14,13,10,2012,,9.8,-3.1,40,19,48.3,102.2,6878,Mostly Cloudy
6879,2012-10-13 15:00:00,2012-10-13 15:00:00,6879,15,13,10,2012,,9.4,-2.1,44,19,48.3,102.18,6879,Mostly Cloudy
6880,2012-10-13 16:00:00,2012-10-13 16:00:00,6880,16,13,10,2012,,9.5,-2.7,42,17,48.3,102.14,6880,Mostly Cloudy
6881,2012-10-13 17:00:00,2012-10-13 17:00:00,6881,17,13,10,2012,,9.1,-2.7,43,13,25.0,102.08,6881,Mostly Cloudy
6882,2012-10-13 18:00:00,2012-10-13 18:00:00,6882,18,13,10,2012,,8.8,-2.4,45,7,25.0,102.01,6882,Cloudy
6883,2012-10-13 19:00:00,2012-10-13 19:00:00,6883,19,13,10,2012,,8.2,-1.1,52,15,25.0,101.92,6883,Cloudy
6884,2012-10-13 20:00:00,2012-10-13 20:00:00,6884,20,13,10,2012,,7.9,-1.4,52,15,25.0,101.85,6884,Cloudy
6885,2012-10-13 21:00:00,2012-10-13 21:00:00,6885,21,13,10,2012,,8.3,-1.9,49,9,25.0,101.73,6885,Cloudy
6886,2012-10-13 22:00:00,2012-10-13 22:00:00,6886,22,13,10,2012,,8.2,-0.9,53,24,25.0,101.75,6886,Rain Showers
6887,2012-10-13 23:00:00,2012-10-13 23:00:00,6887,23,13,10,2012,,5.6,3.0,83,19,9.7,101.77,6887,"Rain,Fog"
6888,2012-10-14 00:00:00,2012-10-14 00:00:00,6888,0,14,10,2012,,5.4,3.1,85,7,8.0,101.68,6888,"Rain,Fog"
6889,2012-10-14 01:00:00,2012-10-14 01:00:00,6889,1,14,10,2012,,4.6,3.4,92,20,9.7,101.51,6889,"Rain,Fog"
6890,2012-10-14 02:00:00,2012-10-14 02:00:00,6890,2,14,10,2012,,4.4,3.2,92,17,11.3,101.35,6890,Rain
6891,2012-10-14 03:00:00,2012-10-14 03:00:00,6891,3,14,10,2012,,4.6,3.8,95,17,9.7,101.24,6891,"Rain,Fog"
6892,2012-10-14 04:00:00,2012-10-14 04:00:00,6892,4,14,10,2012,,4.9,4.3,96,17,8.0,101.16,6892,"Rain,Fog"
6893,2012-10-14 05:00:00,2012-10-14 05:00:00,6893,5,14,10,2012,,5.4,4.5,94,9,9.7,101.18,6893,"Rain,Fog"
6894,2012-10-14 06:00:00,2012-10-14 06:00:00,6894,6,14,10,2012,,5.5,4.5,93,11,12.9,101.11,6894,Rain
6895,2012-10-14 07:00:00,2012-10-14 07:00:00,6895,7,14,10,2012,,5.9,4.8,93,6,9.7,101.16,6895,Fog
6896,2012-10-14 08:00:00,2012-10-14 08:00:00,6896,8,14,10,2012,,6.2,5.4,95,7,4.8,101.13,6896,Fog
6897,2012-10-14 09:00:00,2012-10-14 09:00:00,6897,9,14,10,2012,,6.8,5.4,91,7,16.1,101.13,6897,Cloudy
6898,2012-10-14 10:00:00,2012-10-14 10:00:00,6898,10,14,10,2012,,7.3,5.7,90,6,16.1,101.14,6898,Drizzle
6899,2012-10-14 11:00:00,2012-10-14 11:00:00,6899,11,14,10,2012,,6.7,6.4,98,11,3.2,101.11,6899,"Drizzle,Fog"
6900,2012-10-14 12:00:00,2012-10-14 12:00:00,6900,12,14,10,2012,,6.7,6.3,97,13,2.4,101.0,6900,"Drizzle,Fog"
6901,2012-10-14 13:00:00,2012-10-14 13:00:00,6901,13,14,10,2012,,6.6,6.3,98,13,1.6,100.94,6901,"Drizzle,Fog"
6902,2012-10-14 14:00:00,2012-10-14 14:00:00,6902,14,14,10,2012,,6.6,6.3,98,19,2.0,100.84,6902,"Rain,Fog"
6903,2012-10-14 15:00:00,2012-10-14 15:00:00,6903,15,14,10,2012,,7.0,6.6,97,15,8.0,100.77,6903,"Rain,Fog"
6904,2012-10-14 16:00:00,2012-10-14 16:00:00,6904,16,14,10,2012,,7.5,7.1,97,15,3.2,100.68,6904,"Rain,Fog"
6905,2012-10-14 17:00:00,2012-10-14 17:00:00,6905,17,14,10,2012,,7.7,7.3,97,19,6.4,100.67,6905,"Rain,Fog"
6906,2012-10-14 18:00:00,2012-10-14 18:00:00,6906,18,14,10,2012,,9.9,9.4,97,11,2.0,100.56,6906,"Rain,Fog"
6907,2012-10-14 19:00:00,2012-10-14 19:00:00,6907,19,14,10,2012,,9.6,9.1,97,15,9.7,100.48,6907,"Drizzle,Fog"
6908,2012-10-14 20:00:00,2012-10-14 20:00:00,6908,20,14,10,2012,,10.0,9.3,95,15,9.7,100.31,6908,Fog
6909,2012-10-14 21:00:00,2012-10-14 21:00:00,6909,21,14,10,2012,,9.8,9.3,97,11,9.7,100.27,6909,Fog
6910,2012-10-14 22:00:00,2012-10-14 22:00:00,6910,22,14,10,2012,,9.4,9.1,98,7,9.7,100.17,6910,Fog
6911,2012-10-14 23:00:00,2012-10-14 23:00:00,6911,23,14,10,2012,,8.9,8.6,98,15,6.4,100.13,6911,"Rain,Fog"
6912,2012-10-15 00:00:00,2012-10-15 00:00:00,6912,0,15,10,2012,,8.8,8.4,97,13,9.7,100.05,6912,"Rain,Fog"
6913,2012-10-15 01:00:00,2012-10-15 01:00:00,6913,1,15,10,2012,,8.5,8.2,98,9,9.7,100.02,6913,"Rain,Fog"
6914,2012-10-15 02:00:00,2012-10-15 02:00:00,6914,2,15,10,2012,,8.7,8.4,98,11,9.7,99.88,6914,"Rain,Fog"
6915,2012-10-15 03:00:00,2012-10-15 03:00:00,6915,3,15,10,2012,,8.8,8.4,97,9,9.7,99.78,6915,"Rain,Fog"
6916,2012-10-15 04:00:00,2012-10-15 04:00:00,6916,4,15,10,2012,,11.9,10.7,92,4,12.9,99.66,6916,Mostly Cloudy
6917,2012-10-15 05:00:00,2012-10-15 05:00:00,6917,5,15,10,2012,,13.5,11.6,88,11,16.1,99.62,6917,Mostly Cloudy
6918,2012-10-15 06:00:00,2012-10-15 06:00:00,6918,6,15,10,2012,,13.6,11.5,87,19,24.1,99.56,6918,Cloudy
6919,2012-10-15 07:00:00,2012-10-15 07:00:00,6919,7,15,10,2012,,13.8,11.1,84,19,24.1,99.53,6919,Mostly Cloudy
6920,2012-10-15 08:00:00,2012-10-15 08:00:00,6920,8,15,10,2012,,14.4,11.3,82,20,24.1,99.53,6920,Cloudy
6921,2012-10-15 09:00:00,2012-10-15 09:00:00,6921,9,15,10,2012,,16.4,12.1,76,24,24.1,99.51,6921,Mostly Cloudy
6922,2012-10-15 10:00:00,2012-10-15 10:00:00,6922,10,15,10,2012,,16.6,12.7,78,20,24.1,99.5,6922,Cloudy
6923,2012-10-15 11:00:00,2012-10-15 11:00:00,6923,11,15,10,2012,,16.6,12.4,76,17,24.1,99.61,6923,Rain Showers
6924,2012-10-15 12:00:00,2012-10-15 12:00:00,6924,12,15,10,2012,,16.4,10.6,69,22,24.1,99.63,6924,Mostly Cloudy
6925,2012-10-15 13:00:00,2012-10-15 13:00:00,6925,13,15,10,2012,,16.3,10.7,69,28,24.1,99.64,6925,Mostly Cloudy
6926,2012-10-15 14:00:00,2012-10-15 14:00:00,6926,14,15,10,2012,,17.8,9.3,57,30,48.3,99.65,6926,Mostly Cloudy
6927,2012-10-15 15:00:00,2012-10-15 15:00:00,6927,15,15,10,2012,,16.2,9.0,62,28,24.1,99.7,6927,Mostly Cloudy
6928,2012-10-15 16:00:00,2012-10-15 16:00:00,6928,16,15,10,2012,,15.5,8.9,65,30,24.1,99.7,6928,Mostly Cloudy
6929,2012-10-15 17:00:00,2012-10-15 17:00:00,6929,17,15,10,2012,,14.7,8.2,65,33,24.1,99.69,6929,Mostly Cloudy
6930,2012-10-15 18:00:00,2012-10-15 18:00:00,6930,18,15,10,2012,,13.7,8.7,72,32,25.0,99.7,6930,Mostly Cloudy
6931,2012-10-15 19:00:00,2012-10-15 19:00:00,6931,19,15,10,2012,,12.9,8.3,74,30,25.0,99.72,6931,Mostly Cloudy
6932,2012-10-15 20:00:00,2012-10-15 20:00:00,6932,20,15,10,2012,,12.6,7.9,73,30,25.0,99.76,6932,Mainly Clear
6933,2012-10-15 21:00:00,2012-10-15 21:00:00,6933,21,15,10,2012,,12.1,6.8,70,26,25.0,99.74,6933,Mainly Clear
6934,2012-10-15 22:00:00,2012-10-15 22:00:00,6934,22,15,10,2012,,12.1,5.1,62,32,25.0,99.73,6934,Mostly Cloudy
6935,2012-10-15 23:00:00,2012-10-15 23:00:00,6935,23,15,10,2012,,11.6,3.5,57,28,25.0,99.75,6935,Mostly Cloudy
6936,2012-10-16 00:00:00,2012-10-16 00:00:00,6936,0,16,10,2012,,9.8,3.8,66,28,25.0,99.81,6936,Mainly Clear
6937,2012-10-16 01:00:00,2012-10-16 01:00:00,6937,1,16,10,2012,,9.2,3.9,69,24,25.0,99.89,6937,Mostly Cloudy
6938,2012-10-16 02:00:00,2012-10-16 02:00:00,6938,2,16,10,2012,,7.6,1.8,67,30,25.0,99.88,6938,Mainly Clear
6939,2012-10-16 03:00:00,2012-10-16 03:00:00,6939,3,16,10,2012,,6.7,2.6,75,19,25.0,99.88,6939,Mostly Cloudy
6940,2012-10-16 04:00:00,2012-10-16 04:00:00,6940,4,16,10,2012,,6.6,3.0,78,22,25.0,99.94,6940,Cloudy
6941,2012-10-16 05:00:00,2012-10-16 05:00:00,6941,5,16,10,2012,,5.9,2.9,81,19,25.0,99.99,6941,Cloudy
6942,2012-10-16 06:00:00,2012-10-16 06:00:00,6942,6,16,10,2012,,5.2,1.0,74,28,24.1,100.05,6942,Mostly Cloudy
6943,2012-10-16 07:00:00,2012-10-16 07:00:00,6943,7,16,10,2012,,4.8,0.8,75,15,24.1,100.18,6943,Mostly Cloudy
6944,2012-10-16 08:00:00,2012-10-16 08:00:00,6944,8,16,10,2012,,5.6,0.7,71,22,24.1,100.24,6944,Mainly Clear
6945,2012-10-16 09:00:00,2012-10-16 09:00:00,6945,9,16,10,2012,,6.0,1.3,72,19,24.1,100.27,6945,Mostly Cloudy
6946,2012-10-16 10:00:00,2012-10-16 10:00:00,6946,10,16,10,2012,,7.6,1.6,66,26,24.1,100.3,6946,Mostly Cloudy
6947,2012-10-16 11:00:00,2012-10-16 11:00:00,6947,11,16,10,2012,,7.7,1.4,64,22,24.1,100.34,6947,Mostly Cloudy
6948,2012-10-16 12:00:00,2012-10-16 12:00:00,6948,12,16,10,2012,,7.8,1.6,65,28,24.1,100.35,6948,Cloudy
6949,2012-10-16 13:00:00,2012-10-16 13:00:00,6949,13,16,10,2012,,8.2,1.2,61,24,24.1,100.38,6949,Mostly Cloudy
6950,2012-10-16 14:00:00,2012-10-16 14:00:00,6950,14,16,10,2012,,8.6,0.7,58,30,24.1,100.37,6950,Mostly Cloudy
6951,2012-10-16 15:00:00,2012-10-16 15:00:00,6951,15,16,10,2012,,8.4,0.7,58,32,24.1,100.39,6951,Mostly Cloudy
6952,2012-10-16 16:00:00,2012-10-16 16:00:00,6952,16,16,10,2012,,8.4,0.0,55,28,24.1,100.43,6952,Mostly Cloudy
6953,2012-10-16 17:00:00,2012-10-16 17:00:00,6953,17,16,10,2012,,7.3,-0.5,58,20,24.1,100.47,6953,Mainly Clear
6954,2012-10-16 18:00:00,2012-10-16 18:00:00,6954,18,16,10,2012,,6.5,-0.2,62,15,25.0,100.54,6954,Mainly Clear
6955,2012-10-16 19:00:00,2012-10-16 19:00:00,6955,19,16,10,2012,,4.9,-0.2,70,9,25.0,100.57,6955,Mainly Clear
6956,2012-10-16 20:00:00,2012-10-16 20:00:00,6956,20,16,10,2012,,3.7,-0.3,75,7,25.0,100.63,6956,Clear
6957,2012-10-16 21:00:00,2012-10-16 21:00:00,6957,21,16,10,2012,,3.0,-0.5,78,11,25.0,100.66,6957,Clear
6958,2012-10-16 22:00:00,2012-10-16 22:00:00,6958,22,16,10,2012,,4.1,-0.4,72,7,25.0,100.73,6958,Clear
6959,2012-10-16 23:00:00,2012-10-16 23:00:00,6959,23,16,10,2012,,1.6,-0.5,86,7,25.0,100.75,6959,Clear
